features,label
0.0 0.0 -0.015637576580047607 -0.06918013095855713 -0.010177761316299438 -0.13674116134643555 0.016557544469833374 -0.18459278345108032 0.04719993472099304 -0.21307140588760376 0.04394584894180298 -0.1473711133003235 0.10464039444923401 -0.202600359916687 0.14229604601860046 -0.22973847389221191 0.171360582113266 -0.24775582551956177 0.06710132956504822 -0.11303812265396118 0.13486680388450623 -0.17441672086715698 0.176833838224411 -0.21093988418579102 0.20732590556144714 -0.23573845624923706 0.08549195528030396 -0.07569485902786255 0.14876142144203186 -0.13070470094680786 0.18818077445030212 -0.16895705461502075 0.21706661581993103 -0.1974186897277832 0.0992836058139801 -0.03841131925582886 0.14876672625541687 -0.08248919248580933 0.17872345447540283 -0.11388581991195679 0.20304307341575623 -0.14032196998596191,THANK YOU
0.0 0.0 -0.012880906462669373 -0.07763224840164185 -0.009350240230560303 -0.15560472011566162 0.013463228940963745 -0.21519941091537476 0.04620513319969177 -0.24442118406295776 0.03898519277572632 -0.15653222799301147 0.10543528199195862 -0.21463847160339355 0.14753642678260803 -0.24511635303497314 0.18063098192214966 -0.2655525207519531 0.0664358139038086 -0.11519479751586914 0.13948020339012146 -0.1796886920928955 0.18604186177253723 -0.2183370590209961 0.22054022550582886 -0.24753379821777344 0.09096190333366394 -0.07255160808563232 0.15420904755592346 -0.13552308082580566 0.1961326003074646 -0.17745506763458252 0.22743409872055054 -0.2092708945274353 0.11015889048576355 -0.03395688533782959 0.15887579321861267 -0.08666419982910156 0.1878247857093811 -0.1205706000328064 0.21190014481544495 -0.1470867395401001,THANK YOU
0.0 0.0 -0.010038301348686218 -0.07571297883987427 -0.0014825612306594849 -0.15530425310134888 0.020751625299453735 -0.21355128288269043 0.048595085740089417 -0.25667911767959595 0.027734145522117615 -0.13517999649047852 0.09839318692684174 -0.19252347946166992 0.14521749317646027 -0.22158461809158325 0.1830848604440689 -0.2408161759376526 0.054223254323005676 -0.08245682716369629 0.136028453707695 -0.14711099863052368 0.19016413390636444 -0.1857966184616089 0.23055340349674225 -0.21482837200164795 0.07841308414936066 -0.036201417446136475 0.15410666167736053 -0.09968304634094238 0.2049376219511032 -0.14110910892486572 0.24308182299137115 -0.17469018697738647 0.09864722192287445 -0.0021227002143859863 0.15786759555339813 -0.049541354179382324 0.1958921104669571 -0.08151298761367798 0.22548656165599823 -0.1089026927947998,THANK YOU
0.0 0.0 -0.01279139518737793 -0.08677738904953003 0.0026653409004211426 -0.15704822540283203 0.04077848792076111 -0.19550740718841553 0.07618880271911621 -0.2094375491142273 0.06554695963859558 -0.13809335231781006 0.13140437006950378 -0.17963850498199463 0.1733701527118683 -0.20003235340118408 0.20664921402931213 -0.21414583921432495 0.08943483233451843 -0.09428650140762329 0.16010653972625732 -0.14134222269058228 0.205459326505661 -0.1719304919242859 0.23931238055229187 -0.19301921129226685 0.10483530163764954 -0.055696725845336914 0.16786745190620422 -0.10206931829452515 0.2079569399356842 -0.13315510749816895 0.23731568455696106 -0.15457415580749512 0.11433631181716919 -0.023127377033233643 0.16403141617774963 -0.05857574939727783 0.19516268372535706 -0.08261322975158691 0.21908172965049744 -0.1021227240562439,THANK YOU
0.0 0.0 -0.01375436782836914 -0.08722394704818726 0.001733154058456421 -0.15682470798492432 0.03986483812332153 -0.1945359706878662 0.07491767406463623 -0.20892614126205444 0.06900656223297119 -0.138197660446167 0.13307294249534607 -0.1798892617225647 0.1730865240097046 -0.19959098100662231 0.20446038246154785 -0.21178889274597168 0.09403237700462341 -0.09481054544448853 0.16369616985321045 -0.14195960760116577 0.20733898878097534 -0.1711273193359375 0.23929822444915771 -0.19035905599594116 0.10953515768051147 -0.0571134090423584 0.1708960235118866 -0.10290127992630005 0.20992952585220337 -0.13238900899887085 0.23849356174468994 -0.1519964337348938 0.11772829294204712 -0.025892972946166992 0.16616517305374146 -0.05958592891693115 0.19593894481658936 -0.08204346895217896 0.21840345859527588 -0.09919166564941406,THANK YOU
0.0 0.0 -0.014623016119003296 -0.08880084753036499 -0.000703275203704834 -0.16001754999160767 0.03622150421142578 -0.20114493370056152 0.06993845105171204 -0.208032488822937 0.06672060489654541 -0.1426910161972046 0.12979555130004883 -0.18480730056762695 0.17091208696365356 -0.20466125011444092 0.20374727249145508 -0.2168317437171936 0.09316301345825195 -0.10049021244049072 0.16110113263130188 -0.14788883924484253 0.20491528511047363 -0.17618662118911743 0.23911088705062866 -0.19514715671539307 0.1099323034286499 -0.062455058097839355 0.1702585220336914 -0.10822427272796631 0.2101912498474121 -0.13808822631835938 0.23974478244781494 -0.15845763683319092 0.11885368824005127 -0.030580878257751465 0.16726809740066528 -0.06502783298492432 0.19676852226257324 -0.08791446685791016 0.21925699710845947 -0.10565447807312012,THANK YOU
0.0 0.0 -0.013433575630187988 -0.08962005376815796 0.0026325583457946777 -0.1627488136291504 0.04239651560783386 -0.20351392030715942 0.07693341374397278 -0.22048622369766235 0.07169252634048462 -0.14616990089416504 0.13742893934249878 -0.1885022521018982 0.17965549230575562 -0.20745354890823364 0.2126990556716919 -0.21835076808929443 0.09663155674934387 -0.09990614652633667 0.1678217649459839 -0.1515865921974182 0.2137373685836792 -0.18031376600265503 0.2486751675605774 -0.19779163599014282 0.11204573512077332 -0.057440102100372314 0.17688778042793274 -0.10907620191574097 0.21808874607086182 -0.1395133137702942 0.24828827381134033 -0.15871888399124146 0.11975651979446411 -0.020602405071258545 0.17027783393859863 -0.062774658203125 0.20115303993225098 -0.08792757987976074 0.22485291957855225 -0.10613000392913818,THANK YOU
0.0 0.0 -0.012527316808700562 -0.09142768383026123 0.0038747787475585938 -0.16610479354858398 0.04280292987823486 -0.20818769931793213 0.07747119665145874 -0.2269577980041504 0.07164996862411499 -0.15203005075454712 0.1370503306388855 -0.19528508186340332 0.17892736196517944 -0.21555572748184204 0.2121688425540924 -0.22813916206359863 0.09800684452056885 -0.10582590103149414 0.16780537366867065 -0.15692216157913208 0.21313777565956116 -0.1853008270263672 0.24847307801246643 -0.20394665002822876 0.11429223418235779 -0.06503123044967651 0.17662248015403748 -0.11673510074615479 0.21761813759803772 -0.14643138647079468 0.248375803232193 -0.1658935546875 0.12281906604766846 -0.030705571174621582 0.17084673047065735 -0.07197260856628418 0.20139732956886292 -0.09663164615631104 0.22527208924293518 -0.11515438556671143,THANK YOU
0.0 0.0 0.011165440082550049 -0.08479613065719604 -0.012294232845306396 -0.15638387203216553 -0.06328541040420532 -0.19308406114578247 -0.10739442706108093 -0.21520328521728516 -0.0816228985786438 -0.14158380031585693 -0.15205001831054688 -0.16879355907440186 -0.19336798787117004 -0.17887210845947266 -0.22548159956932068 -0.18406003713607788 -0.10346567630767822 -0.09111320972442627 -0.17751654982566833 -0.11882346868515015 -0.22182756662368774 -0.13879668712615967 -0.25347816944122314 -0.15197336673736572 -0.11643350124359131 -0.04916292428970337 -0.18369245529174805 -0.07448512315750122 -0.22207337617874146 -0.09677088260650635 -0.2513275742530823 -0.11513763666152954 -0.12270650267601013 -0.018478751182556152 -0.17460042238235474 -0.045384764671325684 -0.20409035682678223 -0.06265157461166382 -0.227733314037323 -0.08080226182937622,THANK YOU
0.0 0.0 0.008899867534637451 -0.0840451717376709 -0.012977778911590576 -0.15336430072784424 -0.06258362531661987 -0.19125336408615112 -0.1062673032283783 -0.20995044708251953 -0.07922780513763428 -0.14024817943572998 -0.1485026776790619 -0.165749192237854 -0.18863311409950256 -0.17479974031448364 -0.22064542770385742 -0.1799566149711609 -0.10042276978492737 -0.09120362997055054 -0.17302125692367554 -0.11775863170623779 -0.2171241044998169 -0.13652515411376953 -0.25041472911834717 -0.15042579174041748 -0.11248806118965149 -0.04815560579299927 -0.17845585942268372 -0.07059508562088013 -0.21743673086166382 -0.09166556596755981 -0.2479720413684845 -0.11053329706192017 -0.11816290020942688 -0.014117777347564697 -0.16980284452438354 -0.03807145357131958 -0.19985932111740112 -0.055162131786346436 -0.22442516684532166 -0.07470136880874634,THANK YOU
0.0 0.0 0.01105797290802002 -0.08566993474960327 -0.010979771614074707 -0.15248775482177734 -0.06055760383605957 -0.19015085697174072 -0.10221368074417114 -0.21132296323776245 -0.07523345947265625 -0.1385570764541626 -0.146933913230896 -0.16466599702835083 -0.1878403127193451 -0.17491495609283447 -0.21893489360809326 -0.1801353096961975 -0.09897536039352417 -0.0891457200050354 -0.17485839128494263 -0.11817485094070435 -0.21855193376541138 -0.13790637254714966 -0.24962449073791504 -0.15195363759994507 -0.11348521709442139 -0.04717135429382324 -0.18162328004837036 -0.07415997982025146 -0.22009742259979248 -0.09754699468612671 -0.24844685196876526 -0.11657434701919556 -0.11996394395828247 -0.015247225761413574 -0.17279928922653198 -0.04219788312911987 -0.2024502158164978 -0.06013846397399902 -0.22585558891296387 -0.0786241888999939,THANK YOU
0.0 0.0 0.009857714176177979 -0.08375692367553711 -0.01422041654586792 -0.15397495031356812 -0.06589841842651367 -0.18845397233963013 -0.10930085182189941 -0.20747697353363037 -0.07729041576385498 -0.13406872749328613 -0.15133142471313477 -0.16152292490005493 -0.19583925604820251 -0.17304134368896484 -0.2305048704147339 -0.17965322732925415 -0.09927177429199219 -0.08267360925674438 -0.17966574430465698 -0.11243921518325806 -0.22714778780937195 -0.13422894477844238 -0.26160112023353577 -0.15023714303970337 -0.11279106140136719 -0.039782941341400146 -0.18546855449676514 -0.06826335191726685 -0.22806516289710999 -0.09282582998275757 -0.2595333158969879 -0.11265814304351807 -0.11830917000770569 -0.00628209114074707 -0.17329156398773193 -0.034862637519836426 -0.20428448915481567 -0.053675949573516846 -0.22838348150253296 -0.07159113883972168,THANK YOU
0.0 0.0 0.012280106544494629 -0.09060239791870117 -0.013590753078460693 -0.1664608120918274 -0.0679173469543457 -0.2049562931060791 -0.11424553394317627 -0.21943169832229614 -0.08048439025878906 -0.13986635208129883 -0.15635085105895996 -0.1717897653579712 -0.20152506232261658 -0.18445968627929688 -0.2377275824546814 -0.191544771194458 -0.10344463586807251 -0.08667981624603271 -0.1828881800174713 -0.12304270267486572 -0.23234879970550537 -0.14585137367248535 -0.26948535442352295 -0.16230463981628418 -0.11662828922271729 -0.04406845569610596 -0.1868104636669159 -0.08077532052993774 -0.2309260368347168 -0.10653197765350342 -0.2654770612716675 -0.12713021039962769 -0.12165418267250061 -0.01297450065612793 -0.17346948385238647 -0.04820990562438965 -0.20477086305618286 -0.06789153814315796 -0.23021531105041504 -0.08586996793746948,THANK YOU
0.0 0.0 0.011567234992980957 -0.09021651744842529 -0.01354128122329712 -0.16726469993591309 -0.06698131561279297 -0.20571833848953247 -0.11181595921516418 -0.22254443168640137 -0.0792509913444519 -0.14305394887924194 -0.15593081712722778 -0.17579597234725952 -0.20113971829414368 -0.188698410987854 -0.2377152442932129 -0.1957586407661438 -0.1026381254196167 -0.09144324064254761 -0.18279018998146057 -0.12928730249404907 -0.23302268981933594 -0.15238356590270996 -0.2707975506782532 -0.16867107152938843 -0.11621803045272827 -0.04883253574371338 -0.18698033690452576 -0.08607643842697144 -0.23251566290855408 -0.11119794845581055 -0.26783519983291626 -0.13061058521270752 -0.12132138013839722 -0.016036510467529297 -0.172628253698349 -0.0513608455657959 -0.204420804977417 -0.07074034214019775 -0.23057526350021362 -0.08724266290664673,THANK YOU
0.0 0.0 0.0055152177810668945 -0.07797074317932129 -0.015824615955352783 -0.14182966947555542 -0.06150341033935547 -0.1756879687309265 -0.09960305690765381 -0.19798851013183594 -0.07558757066726685 -0.13506817817687988 -0.1383199691772461 -0.15702253580093384 -0.17421337962150574 -0.16695243120193481 -0.202375590801239 -0.17387491464614868 -0.09585267305374146 -0.09288173913955688 -0.16277939081192017 -0.11670440435409546 -0.20256853103637695 -0.13201457262039185 -0.23211586475372314 -0.14359009265899658 -0.10690110921859741 -0.05235898494720459 -0.1674380898475647 -0.0722532868385315 -0.20270857214927673 -0.08960849046707153 -0.23062264919281006 -0.10538315773010254 -0.11138659715652466 -0.016949713230133057 -0.15971097350120544 -0.038713157176971436 -0.1885552704334259 -0.05290114879608154 -0.21344944834709167 -0.06920349597930908,THANK YOU
0.0 0.0 0.0030287504196166992 -0.07021880149841309 -0.014912962913513184 -0.13085401058197021 -0.05614286661148071 -0.16371089220046997 -0.09275251626968384 -0.17949026823043823 -0.06928062438964844 -0.12308281660079956 -0.12927180528640747 -0.14498651027679443 -0.1637129783630371 -0.15522801876068115 -0.19066545367240906 -0.16239947080612183 -0.08844977617263794 -0.08479082584381104 -0.15260916948318481 -0.11145257949829102 -0.19151422381401062 -0.12701886892318726 -0.2201470136642456 -0.13859230279922485 -0.10018682479858398 -0.04668837785720825 -0.15843775868415833 -0.06993758678436279 -0.19451767206192017 -0.08906769752502441 -0.22208508849143982 -0.10622763633728027 -0.107246994972229 -0.010830819606781006 -0.15466362237930298 -0.033949434757232666 -0.1833837926387787 -0.05053544044494629 -0.2080959677696228 -0.06948798894882202,THANK YOU
0.0 0.0 0.011154472827911377 -0.06979113817214966 -0.0008014440536499023 -0.1336621642112732 -0.0381585955619812 -0.17501139640808105 -0.07336485385894775 -0.19645553827285767 -0.05294454097747803 -0.13343548774719238 -0.1126089096069336 -0.1697629690170288 -0.14723443984985352 -0.1877737045288086 -0.17434823513031006 -0.20107269287109375 -0.07502460479736328 -0.09682309627532959 -0.13957729935646057 -0.13985085487365723 -0.17828071117401123 -0.16425955295562744 -0.20555472373962402 -0.18165624141693115 -0.08969038724899292 -0.06013798713684082 -0.14743754267692566 -0.10203760862350464 -0.1828117072582245 -0.12808483839035034 -0.2086120843887329 -0.14848071336746216 -0.09788364171981812 -0.024556100368499756 -0.13891512155532837 -0.06246304512023926 -0.16239586472511292 -0.08383852243423462 -0.1816510260105133 -0.10338759422302246,THANK YOU
0.0 0.0 0.01336812973022461 -0.0756344199180603 -0.0009734630584716797 -0.14572536945343018 -0.04225641489028931 -0.19020164012908936 -0.08098453283309937 -0.21213608980178833 -0.05280900001525879 -0.1397901177406311 -0.11831054091453552 -0.17534923553466797 -0.15777012705802917 -0.19191092252731323 -0.18877893686294556 -0.20256364345550537 -0.07612496614456177 -0.09356272220611572 -0.15034237504005432 -0.13500654697418213 -0.193338543176651 -0.16249620914459229 -0.2243519425392151 -0.18257713317871094 -0.09187924861907959 -0.052322447299957275 -0.15880024433135986 -0.08872640132904053 -0.19791585206985474 -0.11647987365722656 -0.22630584239959717 -0.1382315754890442 -0.10021471977233887 -0.018046081066131592 -0.1497708559036255 -0.05344480276107788 -0.1776534616947174 -0.07567906379699707 -0.19915473461151123 -0.09591728448867798,THANK YOU
0.0 0.0 0.013328611850738525 -0.0768384337425232 -0.0023767948150634766 -0.14961087703704834 -0.046052634716033936 -0.19416356086730957 -0.08525878190994263 -0.21415340900421143 -0.052235305309295654 -0.13950258493423462 -0.11890557408332825 -0.17563122510910034 -0.15911594033241272 -0.19119542837142944 -0.19111588597297668 -0.20072269439697266 -0.07657796144485474 -0.09593766927719116 -0.15169373154640198 -0.1341816782951355 -0.19642451405525208 -0.15828531980514526 -0.22927963733673096 -0.17671829462051392 -0.0939486026763916 -0.05708277225494385 -0.16189098358154297 -0.08770376443862915 -0.20183506608009338 -0.1129332184791565 -0.23114216327667236 -0.13400667905807495 -0.10427168011665344 -0.023739933967590332 -0.15758129954338074 -0.049680352210998535 -0.1874576210975647 -0.06719392538070679 -0.2106589674949646 -0.08690285682678223,THANK YOU
0.0 0.0 0.009098649024963379 -0.07222878932952881 -0.006985604763031006 -0.13190698623657227 -0.04767048358917236 -0.16828548908233643 -0.08424896001815796 -0.1919710636138916 -0.06523895263671875 -0.12248671054840088 -0.12589237093925476 -0.15122532844543457 -0.16141167283058167 -0.164290189743042 -0.18907693028450012 -0.1728607416152954 -0.08463653922080994 -0.08090627193450928 -0.148795485496521 -0.11194968223571777 -0.18761253356933594 -0.1323840618133545 -0.21700620651245117 -0.14853930473327637 -0.09661653637886047 -0.04351109266281128 -0.15527945756912231 -0.0700034499168396 -0.1902637481689453 -0.09234404563903809 -0.217126727104187 -0.11220312118530273 -0.10301610827445984 -0.012400448322296143 -0.14864984154701233 -0.03458058834075928 -0.17517712712287903 -0.05088275671005249 -0.19635668396949768 -0.06909996271133423,THANK YOU
